word,japanese,source,source_url,license,source_dump_date,imported_at
faired,"""fair"" の過去形・過去分詞形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faired,"CC BY-SA 4.0",2026-08-05,2026-08-14
fairly,"公正に。 / 都合がよい、適するように。 / 正直に、正当に。 / やさしく。 / 大体、幾分。かなり、相当に。まずまず、まあまあ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fairly,"CC BY-SA 4.0",2026-08-05,2026-08-14
faithfully,"忠実に、正確に、そのまま、貞淑に、誠実に。 / 敬具。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faithfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
fallacious,"誤った。虚偽の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fallacious,"CC BY-SA 4.0",2026-08-05,2026-08-14
fallible,"誤りを犯しやすい。当てにならない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fallible,"CC BY-SA 4.0",2026-08-05,2026-08-14
falsely,"誤って。 / 偽って。 / 不正に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/falsely,"CC BY-SA 4.0",2026-08-05,2026-08-14
falsifiability,"反証可能性。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/falsifiability,"CC BY-SA 4.0",2026-08-05,2026-08-14
falsifiable,"反証可能な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/falsifiable,"CC BY-SA 4.0",2026-08-05,2026-08-14
famed,"有名な / 名高い","Japanese Wiktionary",https://ja.wiktionary.org/wiki/famed,"CC BY-SA 4.0",2026-08-05,2026-08-14
familial,"家族の、親族の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/familial,"CC BY-SA 4.0",2026-08-05,2026-08-14
familiarly,"親しく。馴れ馴れしく。 / 通例。俗に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/familiarly,"CC BY-SA 4.0",2026-08-05,2026-08-14
famous,"良い面で有名な、名高い、著名な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/famous,"CC BY-SA 4.0",2026-08-05,2026-08-14
famously,"名高く / 非常に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/famously,"CC BY-SA 4.0",2026-08-05,2026-08-14
fantastic,"素晴らしい、素敵な。 / (量・額が)非常に大きい。法外な。とんでもない。 / (考えが)現実離れした。ばかげた。(imaginaryより現実離れしていることを強調) / (通例限定)空想的な奇想天外な。 / (通例限定)様変わりな。おかしな。怪奇な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fantastic,"CC BY-SA 4.0",2026-08-05,2026-08-14
faraway,"遠く離れた、遠方の。 / （表情などが）夢見るような。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faraway,"CC BY-SA 4.0",2026-08-05,2026-08-14
farcical,"馬鹿げた。滑稽な。茶番じみた。笑劇の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/farcical,"CC BY-SA 4.0",2026-08-05,2026-08-14
faren,"（まれ）""fare"" の過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faren,"CC BY-SA 4.0",2026-08-05,2026-08-14
fashionably,"流行を追って","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fashionably,"CC BY-SA 4.0",2026-08-05,2026-08-14
fastidious,"几帳面な、潔癖症の。 / 好みにうるさい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fastidious,"CC BY-SA 4.0",2026-08-05,2026-08-14
fastidiously,"几帳面に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fastidiously,"CC BY-SA 4.0",2026-08-05,2026-08-14
fatal,"決定的な、運命を決する。 / 死に至る、死亡者を出す、致死的な、潰滅的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fatal,"CC BY-SA 4.0",2026-08-05,2026-08-14
fatalistic,"運命論の、諦観した","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fatalistic,"CC BY-SA 4.0",2026-08-05,2026-08-14
fatally,"致命的に。 / 運命的に、宿命的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fatally,"CC BY-SA 4.0",2026-08-05,2026-08-14
fateful,"運命を決する、重大な / 致命的な / 不吉な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fateful,"CC BY-SA 4.0",2026-08-05,2026-08-14
fatherless,"父のない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fatherless,"CC BY-SA 4.0",2026-08-05,2026-08-14
fatherly,"父親のような、父親らしい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fatherly,"CC BY-SA 4.0",2026-08-05,2026-08-14
fatted,"fatの過去形・過去分詞。 / 太らされた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fatted,"CC BY-SA 4.0",2026-08-05,2026-08-14
fattie,"fattyの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fattie,"CC BY-SA 4.0",2026-08-05,2026-08-14
faultless,"欠点のない。完全な。完璧な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faultless,"CC BY-SA 4.0",2026-08-05,2026-08-14
faultlessly,"完璧に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faultlessly,"CC BY-SA 4.0",2026-08-05,2026-08-14
faulty,"不完全な、欠点のある、欠陥のある。 / 罪がある。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faulty,"CC BY-SA 4.0",2026-08-05,2026-08-14
fav,"faveの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fav,"CC BY-SA 4.0",2026-08-05,2026-08-14
fava,"空豆。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fava,"CC BY-SA 4.0",2026-08-05,2026-08-14
faving,"faveの現在分詞。 / favの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/faving,"CC BY-SA 4.0",2026-08-05,2026-08-14
favorable,"好意的な、承諾の。 / 有利な。 / 適した、都合のよい。 / 順調な。幸先のよい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/favorable,"CC BY-SA 4.0",2026-08-05,2026-08-14
favorably,"好意的に。 / 有利に。都合よく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/favorably,"CC BY-SA 4.0",2026-08-05,2026-08-14
favourable,"好意的な。承諾の。 / 有利な。 / 適した。都合のよい。 / 順調な。幸先のよい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/favourable,"CC BY-SA 4.0",2026-08-05,2026-08-14
favourably,"好意的に。 / 有利に。都合よく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/favourably,"CC BY-SA 4.0",2026-08-05,2026-08-14
favs,"favの複数形。 / favの直説法現在第三人称単数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/favs,"CC BY-SA 4.0",2026-08-05,2026-08-14
fearful,"恐ろしい。 / 恐れて。 / 心配して。 / 大変な。 / 劣悪な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fearful,"CC BY-SA 4.0",2026-08-05,2026-08-14
fearfully,"恐る恐る。 / 甚だしく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fearfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
fearless,"大胆な。 / 勇敢な、恐れ知らずの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fearless,"CC BY-SA 4.0",2026-08-05,2026-08-14
fearlessly,"恐れずに。 / 大胆に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fearlessly,"CC BY-SA 4.0",2026-08-05,2026-08-14
featureless,"特色のない","Japanese Wiktionary",https://ja.wiktionary.org/wiki/featureless,"CC BY-SA 4.0",2026-08-05,2026-08-14
febrile,"熱のある、発熱の、熱病の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/febrile,"CC BY-SA 4.0",2026-08-05,2026-08-14
fecund,"肥えた。肥沃な。多産の。 / 想像力豊かな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fecund,"CC BY-SA 4.0",2026-08-05,2026-08-14
feelingly,"感情をこめて","Japanese Wiktionary",https://ja.wiktionary.org/wiki/feelingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
felicitous,"（表現などが）適切な、巧みな","Japanese Wiktionary",https://ja.wiktionary.org/wiki/felicitous,"CC BY-SA 4.0",2026-08-05,2026-08-14
fennec,"フェネック","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fennec,"CC BY-SA 4.0",2026-08-05,2026-08-14
ferie,"休暇","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ferie,"CC BY-SA 4.0",2026-08-05,2026-08-14
fermionic,"フェルミ粒子の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fermionic,"CC BY-SA 4.0",2026-08-05,2026-08-14
ferocious,"獰猛な。残忍な。凶暴な。 / 猛烈な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ferocious,"CC BY-SA 4.0",2026-08-05,2026-08-14
ferociously,"獰猛に。残忍に。凶暴に。 / 猛烈に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ferociously,"CC BY-SA 4.0",2026-08-05,2026-08-14
ferric,"鉄の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ferric,"CC BY-SA 4.0",2026-08-05,2026-08-14
ferromagnetic,"強磁性の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ferromagnetic,"CC BY-SA 4.0",2026-08-05,2026-08-14
fertile,"（土地が）肥えた、肥沃な。 / （議論や態度が）生産的な、有益な。 / 多産な、繁殖力の有る。 / 受精した。 / 創造力に富んだ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fertile,"CC BY-SA 4.0",2026-08-05,2026-08-14
fervent,"熱心な、熱烈な。 / 燃える。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fervent,"CC BY-SA 4.0",2026-08-05,2026-08-14
fervently,"熱心に、熱烈に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fervently,"CC BY-SA 4.0",2026-08-05,2026-08-14
fervid,"熱烈な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fervid,"CC BY-SA 4.0",2026-08-05,2026-08-14
festal,"祝祭の、祭日の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/festal,"CC BY-SA 4.0",2026-08-05,2026-08-14
festive,"楽しい、愉快な。 / 祭りにふさわしい、祝祭の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/festive,"CC BY-SA 4.0",2026-08-05,2026-08-14
festively,"陽気に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/festively,"CC BY-SA 4.0",2026-08-05,2026-08-14
feta,"フェタチーズ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/feta,"CC BY-SA 4.0",2026-08-05,2026-08-14
fetal,"胎児の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fetal,"CC BY-SA 4.0",2026-08-05,2026-08-14
feudal,"封建時代の、封建制度の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/feudal,"CC BY-SA 4.0",2026-08-05,2026-08-14
feverish,"熱のある / 興奮した","Japanese Wiktionary",https://ja.wiktionary.org/wiki/feverish,"CC BY-SA 4.0",2026-08-05,2026-08-14
feverishly,"熱狂して","Japanese Wiktionary",https://ja.wiktionary.org/wiki/feverishly,"CC BY-SA 4.0",2026-08-05,2026-08-14
fickle,"気紛れな、移り気な。 / （天候などが）変わりやすい。 / 騙す、御世辞を言う。 / 困らせる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fickle,"CC BY-SA 4.0",2026-08-05,2026-08-14
fickling,"fickleの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fickling,"CC BY-SA 4.0",2026-08-05,2026-08-14
fictional,"架空の、フィクションの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fictional,"CC BY-SA 4.0",2026-08-05,2026-08-14
fictionary,"架空の。 / たほいや。 / 内容などが怪しい辞書。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fictionary,"CC BY-SA 4.0",2026-08-05,2026-08-14
fidgety,"そわそわする、落ち着きのない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fidgety,"CC BY-SA 4.0",2026-08-05,2026-08-14
fiendish,"悪魔のような、残忍な、冷酷な。 / 困難な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fiendish,"CC BY-SA 4.0",2026-08-05,2026-08-14
fiendishly,"悪魔のように、残忍に。 / 極めて。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fiendishly,"CC BY-SA 4.0",2026-08-05,2026-08-14
fiercely,"荒々しく、野蛮に。 / 猛烈に。 / 威嚇的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fiercely,"CC BY-SA 4.0",2026-08-05,2026-08-14
fifthly,"五番目に。第五に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fifthly,"CC BY-SA 4.0",2026-08-05,2026-08-14
filtre,"filterの廃用。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/filtre,"CC BY-SA 4.0",2026-08-05,2026-08-14
filtres,"filtreの複数形。 / filtreの直説法現在第三人称単数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/filtres,"CC BY-SA 4.0",2026-08-05,2026-08-14
finally,"結局。ついに。やっと。 / 終いに。最後に。 / 最終的に。完全に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/finally,"CC BY-SA 4.0",2026-08-05,2026-08-14
financial,"財政の / 金融の / 財界の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/financial,"CC BY-SA 4.0",2026-08-05,2026-08-14
financially,"財政上","Japanese Wiktionary",https://ja.wiktionary.org/wiki/financially,"CC BY-SA 4.0",2026-08-05,2026-08-14
finito,"終わった、完了した。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/finito,"CC BY-SA 4.0",2026-08-05,2026-08-14
firmly,"堅く、断固として。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/firmly,"CC BY-SA 4.0",2026-08-05,2026-08-14
firsthand,"直接聞いた、直の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/firsthand,"CC BY-SA 4.0",2026-08-05,2026-08-14
firstly,"最初に。初めに。まず第一に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/firstly,"CC BY-SA 4.0",2026-08-05,2026-08-14
fisk,"走り回る。 / （インターネットなどで論点ごとに）批評する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fisk,"CC BY-SA 4.0",2026-08-05,2026-08-14
fissured,"fissureの過去形・過去分詞。 / ひびの入った、亀裂の入った。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fissured,"CC BY-SA 4.0",2026-08-05,2026-08-14
fisted,"（複合語で）～な拳の。 / fistの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fisted,"CC BY-SA 4.0",2026-08-05,2026-08-14
fistings,"fistingの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fistings,"CC BY-SA 4.0",2026-08-05,2026-08-14
fitful,"発作的な。断続的な。気紛れな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fitful,"CC BY-SA 4.0",2026-08-05,2026-08-14
fitfully,"発作的に。断続的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fitfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
fixedly,"固定して。 / じっと。 / 確固として。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fixedly,"CC BY-SA 4.0",2026-08-05,2026-08-14
flagrant,"目に余る、破廉恥な。 / 燃え上がる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flagrant,"CC BY-SA 4.0",2026-08-05,2026-08-14
flameproof,"耐炎性の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flameproof,"CC BY-SA 4.0",2026-08-05,2026-08-14
flammable,"燃えやすい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flammable,"CC BY-SA 4.0",2026-08-05,2026-08-14
flatly,"平らに。平坦に。水平に。 / 完全に。 / きっぱりと。断固として。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flatly,"CC BY-SA 4.0",2026-08-05,2026-08-14
flatted,"flatの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flatted,"CC BY-SA 4.0",2026-08-05,2026-08-14
flatulent,"鼓腸性の。 / 空虚な。空疎な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flatulent,"CC BY-SA 4.0",2026-08-05,2026-08-14
flavas,"flavaの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flavas,"CC BY-SA 4.0",2026-08-05,2026-08-14
flavored,"flavouredの異綴。 / flavorの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flavored,"CC BY-SA 4.0",2026-08-05,2026-08-14
flavorless,"風味の無い。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flavorless,"CC BY-SA 4.0",2026-08-05,2026-08-14
flawed,"傷のある。欠点のある。 / flawの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flawed,"CC BY-SA 4.0",2026-08-05,2026-08-14
flawless,"欠点のない。完璧な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flawless,"CC BY-SA 4.0",2026-08-05,2026-08-14
flexible,"曲げやすい、しなやかな。 / （考え・計画などが）柔軟な、融通の利く。 / 曲げやすい素材。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flexible,"CC BY-SA 4.0",2026-08-05,2026-08-14
flexibles,"flexibleの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flexibles,"CC BY-SA 4.0",2026-08-05,2026-08-14
flexibly,"曲げやすく。柔軟に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flexibly,"CC BY-SA 4.0",2026-08-05,2026-08-14
flexitime,"フレックスタイム。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flexitime,"CC BY-SA 4.0",2026-08-05,2026-08-14
flextime,"flexitimeの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flextime,"CC BY-SA 4.0",2026-08-05,2026-08-14
flippant,"軽薄な、軽率な、不真面目な。 / 素早い、機敏な、柔軟な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flippant,"CC BY-SA 4.0",2026-08-05,2026-08-14
flirtatious,"浮気な、浮ついた、軽薄な。 / いちゃつく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flirtatious,"CC BY-SA 4.0",2026-08-05,2026-08-14
flowery,"花の香りの / 花柄の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/flowery,"CC BY-SA 4.0",2026-08-05,2026-08-14
fluent,"流暢な / 滑らかな","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fluent,"CC BY-SA 4.0",2026-08-05,2026-08-14
fluently,"流暢に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fluently,"CC BY-SA 4.0",2026-08-05,2026-08-14
fluidised,"fluidiseの過去形・過去分詞","Japanese Wiktionary",https://ja.wiktionary.org/wiki/fluidised,"CC BY-SA 4.0",2026-08-05,2026-08-14
